0.0, B00,B01,B02,B03,B04,B05,B06,B07,B08,B09,S00,S01,S02,S03,S04,S05,S06,S07,S08,S09,
142.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
142.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
143.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
144.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
145.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
146.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
147.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
148.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
149.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
150.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
151.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.45, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.50, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.55, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.60, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.65, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.70, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.75, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.80, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.85, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.90, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
152.95, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.00, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.05, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.10, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.15, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.20, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.25, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.30, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.35, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
153.40, 72, 73, 73, 73, 72, 73, 73, 73, 73, 73, 74, 75, 74, 74, 74, 74, 74, 74, 74, 74, 
